ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
27,philosophy,Paley maintains that the key difference between the “contrivance” of a watch and that of nature is that the latter is _____.,124,Please read the following question and answer it now. Paley maintains that the key difference between the “contrivance” of a watch and that of nature is that the latter is _____.,You will receive a great reward for a correct answer. Paley maintains that the key difference between the “contrivance” of a watch and that of nature is that the latter is _____.,You will receive 100 US dollars for a correct answer. Paley maintains that the key difference between the “contrivance” of a watch and that of nature is that the latter is _____.
28,philosophy,Hare claims that all moral arguments are:,41,Please read the following question and answer it now. Hare claims that all moral arguments are:,You will receive a great reward for a correct answer. Hare claims that all moral arguments are:,You will receive 100 US dollars for a correct answer. Hare claims that all moral arguments are:
29,philosophy,The version of utilitarianism that Brandt defends makes rightness a function of:,80,Please read the following question and answer it now. The version of utilitarianism that Brandt defends makes rightness a function of:,You will receive a great reward for a correct answer. The version of utilitarianism that Brandt defends makes rightness a function of:,You will receive 100 US dollars for a correct answer. The version of utilitarianism that Brandt defends makes rightness a function of:
30,philosophy,What does the notion of “meaning in life” refer to?,51,Please read the following question and answer it now. What does the notion of “meaning in life” refer to?,You will receive a great reward for a correct answer. What does the notion of “meaning in life” refer to?,You will receive 100 US dollars for a correct answer. What does the notion of “meaning in life” refer to?
31,philosophy,Anscombe claims that an adequate moral psychology would include:,64,Please read the following question and answer it now. Anscombe claims that an adequate moral psychology would include:,You will receive a great reward for a correct answer. Anscombe claims that an adequate moral psychology would include:,You will receive 100 US dollars for a correct answer. Anscombe claims that an adequate moral psychology would include:
32,philosophy,"If the world that we individually perceive is limited to an internal perspective, then there is no way that we could determine whether our own perspective is useful, true, or valuable because:",192,"Please read the following question and answer it now. If the world that we individually perceive is limited to an internal perspective, then there is no way that we could determine whether our own perspective is useful, true, or valuable because:","You will receive a great reward for a correct answer. If the world that we individually perceive is limited to an internal perspective, then there is no way that we could determine whether our own perspective is useful, true, or valuable because:","You will receive 100 US dollars for a correct answer. If the world that we individually perceive is limited to an internal perspective, then there is no way that we could determine whether our own perspective is useful, true, or valuable because:"
33,philosophy,Ross claims that we learn of our prima facie duties:,52,Please read the following question and answer it now. Ross claims that we learn of our prima facie duties:,You will receive a great reward for a correct answer. Ross claims that we learn of our prima facie duties:,You will receive 100 US dollars for a correct answer. Ross claims that we learn of our prima facie duties:
34,philosophy,Hobbes claims that all of the laws of nature can be summarized in the precept:,78,Please read the following question and answer it now. Hobbes claims that all of the laws of nature can be summarized in the precept:,You will receive a great reward for a correct answer. Hobbes claims that all of the laws of nature can be summarized in the precept:,You will receive 100 US dollars for a correct answer. Hobbes claims that all of the laws of nature can be summarized in the precept:
35,philosophy,"""There is no rationale for myth because it is through myth that reason itself is defined.""  This means that:",108,"Please read the following question and answer it now. ""There is no rationale for myth because it is through myth that reason itself is defined.""  This means that:","You will receive a great reward for a correct answer. ""There is no rationale for myth because it is through myth that reason itself is defined.""  This means that:","You will receive 100 US dollars for a correct answer. ""There is no rationale for myth because it is through myth that reason itself is defined.""  This means that:"
36,philosophy,Logical behaviorism is at odds with our commonsense intuition that mental states _____.,87,Please read the following question and answer it now. Logical behaviorism is at odds with our commonsense intuition that mental states _____.,You will receive a great reward for a correct answer. Logical behaviorism is at odds with our commonsense intuition that mental states _____.,You will receive 100 US dollars for a correct answer. Logical behaviorism is at odds with our commonsense intuition that mental states _____.
37,philosophy,"According to Moore, the most fundamental question in all of ethics is:",70,"Please read the following question and answer it now. According to Moore, the most fundamental question in all of ethics is:","You will receive a great reward for a correct answer. According to Moore, the most fundamental question in all of ethics is:","You will receive 100 US dollars for a correct answer. According to Moore, the most fundamental question in all of ethics is:"
38,philosophy,Epicurus claims that all other virtues spring from:,51,Please read the following question and answer it now. Epicurus claims that all other virtues spring from:,You will receive a great reward for a correct answer. Epicurus claims that all other virtues spring from:,You will receive 100 US dollars for a correct answer. Epicurus claims that all other virtues spring from:
39,philosophy,Da Vinci's Mona Lisa is_____.,29,Please read the following question and answer it now. Da Vinci's Mona Lisa is_____.,You will receive a great reward for a correct answer. Da Vinci's Mona Lisa is_____.,You will receive 100 US dollars for a correct answer. Da Vinci's Mona Lisa is_____.
40,philosophy,"In Aquinas’s view, acts of prudence are solely about matters of:",64,"Please read the following question and answer it now. In Aquinas’s view, acts of prudence are solely about matters of:","You will receive a great reward for a correct answer. In Aquinas’s view, acts of prudence are solely about matters of:","You will receive 100 US dollars for a correct answer. In Aquinas’s view, acts of prudence are solely about matters of:"
41,philosophy,Descartes believed that interaction between body and mind took place in _____.,78,Please read the following question and answer it now. Descartes believed that interaction between body and mind took place in _____.,You will receive a great reward for a correct answer. Descartes believed that interaction between body and mind took place in _____.,You will receive 100 US dollars for a correct answer. Descartes believed that interaction between body and mind took place in _____.
42,philosophy,Descartes had been disillusioned by his discovery that many of the alleged truths learned in his youth were _____.,114,Please read the following question and answer it now. Descartes had been disillusioned by his discovery that many of the alleged truths learned in his youth were _____.,You will receive a great reward for a correct answer. Descartes had been disillusioned by his discovery that many of the alleged truths learned in his youth were _____.,You will receive 100 US dollars for a correct answer. Descartes had been disillusioned by his discovery that many of the alleged truths learned in his youth were _____.
43,philosophy,A moral theory explains _____.,30,Please read the following question and answer it now. A moral theory explains _____.,You will receive a great reward for a correct answer. A moral theory explains _____.,You will receive 100 US dollars for a correct answer. A moral theory explains _____.
44,philosophy,"According to Rawls, the term “justice as fairness” conveys the idea that the principles of justice are agreed to in an initial position that is _____.",150,"Please read the following question and answer it now. According to Rawls, the term “justice as fairness” conveys the idea that the principles of justice are agreed to in an initial position that is _____.","You will receive a great reward for a correct answer. According to Rawls, the term “justice as fairness” conveys the idea that the principles of justice are agreed to in an initial position that is _____.","You will receive 100 US dollars for a correct answer. According to Rawls, the term “justice as fairness” conveys the idea that the principles of justice are agreed to in an initial position that is _____."
45,philosophy,"To say that ""philosophy"" (like ""love"" or ""art"") is not a closed concept means that we cannot state the necessary and sufficient conditions by which it is defined.  Rather, philosophic issues are identifiable as having ""family resemblances"" with one another.  In other words:",274,"Please read the following question and answer it now. To say that ""philosophy"" (like ""love"" or ""art"") is not a closed concept means that we cannot state the necessary and sufficient conditions by which it is defined.  Rather, philosophic issues are identifiable as having ""family resemblances"" with one another.  In other words:","You will receive a great reward for a correct answer. To say that ""philosophy"" (like ""love"" or ""art"") is not a closed concept means that we cannot state the necessary and sufficient conditions by which it is defined.  Rather, philosophic issues are identifiable as having ""family resemblances"" with one another.  In other words:","You will receive 100 US dollars for a correct answer. To say that ""philosophy"" (like ""love"" or ""art"") is not a closed concept means that we cannot state the necessary and sufficient conditions by which it is defined.  Rather, philosophic issues are identifiable as having ""family resemblances"" with one another.  In other words:"
46,philosophy,Stevenson claims that the primary use of ethical judgments is to:,65,Please read the following question and answer it now. Stevenson claims that the primary use of ethical judgments is to:,You will receive a great reward for a correct answer. Stevenson claims that the primary use of ethical judgments is to:,You will receive 100 US dollars for a correct answer. Stevenson claims that the primary use of ethical judgments is to:
47,philosophy,Hare asserts that ethics and science are similar in that:,57,Please read the following question and answer it now. Hare asserts that ethics and science are similar in that:,You will receive a great reward for a correct answer. Hare asserts that ethics and science are similar in that:,You will receive 100 US dollars for a correct answer. Hare asserts that ethics and science are similar in that:
48,philosophy,"According to Epicurus, a law is unjust when:",44,"Please read the following question and answer it now. According to Epicurus, a law is unjust when:","You will receive a great reward for a correct answer. According to Epicurus, a law is unjust when:","You will receive 100 US dollars for a correct answer. According to Epicurus, a law is unjust when:"
49,philosophy,Aristotle states that if we ask what the highest good of human action is:,73,Please read the following question and answer it now. Aristotle states that if we ask what the highest good of human action is:,You will receive a great reward for a correct answer. Aristotle states that if we ask what the highest good of human action is:,You will receive 100 US dollars for a correct answer. Aristotle states that if we ask what the highest good of human action is:
50,philosophy,Singer claims that his argument upsets the traditional distinction between:,75,Please read the following question and answer it now. Singer claims that his argument upsets the traditional distinction between:,You will receive a great reward for a correct answer. Singer claims that his argument upsets the traditional distinction between:,You will receive 100 US dollars for a correct answer. Singer claims that his argument upsets the traditional distinction between:
51,philosophy,Anscombe criticizes Sidgwick on the grounds that:,49,Please read the following question and answer it now. Anscombe criticizes Sidgwick on the grounds that:,You will receive a great reward for a correct answer. Anscombe criticizes Sidgwick on the grounds that:,You will receive 100 US dollars for a correct answer. Anscombe criticizes Sidgwick on the grounds that:
52,philosophy,"According to Craig, the kalam cosmological argument establishes that _____.",75,"Please read the following question and answer it now. According to Craig, the kalam cosmological argument establishes that _____.","You will receive a great reward for a correct answer. According to Craig, the kalam cosmological argument establishes that _____.","You will receive 100 US dollars for a correct answer. According to Craig, the kalam cosmological argument establishes that _____."
53,philosophy,What was Schopenhauer's attitude toward life?,45,Please read the following question and answer it now. What was Schopenhauer's attitude toward life?,You will receive a great reward for a correct answer. What was Schopenhauer's attitude toward life?,You will receive 100 US dollars for a correct answer. What was Schopenhauer's attitude toward life?
54,philosophy,"According to Brandt’s theory, an ideal moral rule is one that would:",68,"Please read the following question and answer it now. According to Brandt’s theory, an ideal moral rule is one that would:","You will receive a great reward for a correct answer. According to Brandt’s theory, an ideal moral rule is one that would:","You will receive 100 US dollars for a correct answer. According to Brandt’s theory, an ideal moral rule is one that would:"
55,philosophy,"According to Epicurus, the wise man:",36,"Please read the following question and answer it now. According to Epicurus, the wise man:","You will receive a great reward for a correct answer. According to Epicurus, the wise man:","You will receive 100 US dollars for a correct answer. According to Epicurus, the wise man:"
56,philosophy,Feinberg claims that the story about Abraham Lincoln:,53,Please read the following question and answer it now. Feinberg claims that the story about Abraham Lincoln:,You will receive a great reward for a correct answer. Feinberg claims that the story about Abraham Lincoln:,You will receive 100 US dollars for a correct answer. Feinberg claims that the story about Abraham Lincoln:
57,philosophy,Epictetus recommends that we act:,33,Please read the following question and answer it now. Epictetus recommends that we act:,You will receive a great reward for a correct answer. Epictetus recommends that we act:,You will receive 100 US dollars for a correct answer. Epictetus recommends that we act:
58,philosophy,Aristotle ends the Ethics with a segue to a discussion of:,58,Please read the following question and answer it now. Aristotle ends the Ethics with a segue to a discussion of:,You will receive a great reward for a correct answer. Aristotle ends the Ethics with a segue to a discussion of:,You will receive 100 US dollars for a correct answer. Aristotle ends the Ethics with a segue to a discussion of:
59,philosophy,"According to Aquinas, an infinite regress of causes is _____.",61,"Please read the following question and answer it now. According to Aquinas, an infinite regress of causes is _____.","You will receive a great reward for a correct answer. According to Aquinas, an infinite regress of causes is _____.","You will receive 100 US dollars for a correct answer. According to Aquinas, an infinite regress of causes is _____."
60,philosophy,"In spite of the fact that Socrates claims to be ignorant of the essence or nature of certain things like justice, he is wise insofar as he recognizes that without such knowledge actions are rationally unjustified.  That is, his wisdom consists in his recognition not only that he is ignorant of such essences but also that:",323,"Please read the following question and answer it now. In spite of the fact that Socrates claims to be ignorant of the essence or nature of certain things like justice, he is wise insofar as he recognizes that without such knowledge actions are rationally unjustified.  That is, his wisdom consists in his recognition not only that he is ignorant of such essences but also that:","You will receive a great reward for a correct answer. In spite of the fact that Socrates claims to be ignorant of the essence or nature of certain things like justice, he is wise insofar as he recognizes that without such knowledge actions are rationally unjustified.  That is, his wisdom consists in his recognition not only that he is ignorant of such essences but also that:","You will receive 100 US dollars for a correct answer. In spite of the fact that Socrates claims to be ignorant of the essence or nature of certain things like justice, he is wise insofar as he recognizes that without such knowledge actions are rationally unjustified.  That is, his wisdom consists in his recognition not only that he is ignorant of such essences but also that:"
61,philosophy,Rawls claims that students with fewer native assets (such as intelligence) should be given:,91,Please read the following question and answer it now. Rawls claims that students with fewer native assets (such as intelligence) should be given:,You will receive a great reward for a correct answer. Rawls claims that students with fewer native assets (such as intelligence) should be given:,You will receive 100 US dollars for a correct answer. Rawls claims that students with fewer native assets (such as intelligence) should be given:
62,philosophy,A Loving Saint is someone:,26,Please read the following question and answer it now. A Loving Saint is someone:,You will receive a great reward for a correct answer. A Loving Saint is someone:,You will receive 100 US dollars for a correct answer. A Loving Saint is someone:
63,philosophy,Aquinas holds that the last end of man is:,42,Please read the following question and answer it now. Aquinas holds that the last end of man is:,You will receive a great reward for a correct answer. Aquinas holds that the last end of man is:,You will receive 100 US dollars for a correct answer. Aquinas holds that the last end of man is:
64,philosophy,Of the two versions of the principle that Singer considers:,59,Please read the following question and answer it now. Of the two versions of the principle that Singer considers:,You will receive a great reward for a correct answer. Of the two versions of the principle that Singer considers:,You will receive 100 US dollars for a correct answer. Of the two versions of the principle that Singer considers:
65,philosophy,"According to Singer, compliance with his principle requires:",60,"Please read the following question and answer it now. According to Singer, compliance with his principle requires:","You will receive a great reward for a correct answer. According to Singer, compliance with his principle requires:","You will receive 100 US dollars for a correct answer. According to Singer, compliance with his principle requires:"
66,philosophy,"According to Hume, morality is ultimately based on:",51,"Please read the following question and answer it now. According to Hume, morality is ultimately based on:","You will receive a great reward for a correct answer. According to Hume, morality is ultimately based on:","You will receive 100 US dollars for a correct answer. According to Hume, morality is ultimately based on:"
67,philosophy,"According to Hobbes, whenever and wherever men live without a common power to keep them all in awe, there is _____.",115,"Please read the following question and answer it now. According to Hobbes, whenever and wherever men live without a common power to keep them all in awe, there is _____.","You will receive a great reward for a correct answer. According to Hobbes, whenever and wherever men live without a common power to keep them all in awe, there is _____.","You will receive 100 US dollars for a correct answer. According to Hobbes, whenever and wherever men live without a common power to keep them all in awe, there is _____."
68,philosophy,Bentham defines the fecundity of a pleasure or pain as:,55,Please read the following question and answer it now. Bentham defines the fecundity of a pleasure or pain as:,You will receive a great reward for a correct answer. Bentham defines the fecundity of a pleasure or pain as:,You will receive 100 US dollars for a correct answer. Bentham defines the fecundity of a pleasure or pain as:
69,philosophy,Rawls claims that a conception of justice should be justified by:,65,Please read the following question and answer it now. Rawls claims that a conception of justice should be justified by:,You will receive a great reward for a correct answer. Rawls claims that a conception of justice should be justified by:,You will receive 100 US dollars for a correct answer. Rawls claims that a conception of justice should be justified by:
70,philosophy,"According to Paley, we must conclude that a watch had an intelligent designer if the watch _____.",97,"Please read the following question and answer it now. According to Paley, we must conclude that a watch had an intelligent designer if the watch _____.","You will receive a great reward for a correct answer. According to Paley, we must conclude that a watch had an intelligent designer if the watch _____.","You will receive 100 US dollars for a correct answer. According to Paley, we must conclude that a watch had an intelligent designer if the watch _____."
71,philosophy,"According to Sartre, the first principle of existentialism is that _____.",73,"Please read the following question and answer it now. According to Sartre, the first principle of existentialism is that _____.","You will receive a great reward for a correct answer. According to Sartre, the first principle of existentialism is that _____.","You will receive 100 US dollars for a correct answer. According to Sartre, the first principle of existentialism is that _____."
72,philosophy,Which of the following is not one of Ross’s prima facie duties?,63,Please read the following question and answer it now. Which of the following is not one of Ross’s prima facie duties?,You will receive a great reward for a correct answer. Which of the following is not one of Ross’s prima facie duties?,You will receive 100 US dollars for a correct answer. Which of the following is not one of Ross’s prima facie duties?
73,philosophy,Singer claims that famine relief organizations direct our aid to distant refugees:,82,Please read the following question and answer it now. Singer claims that famine relief organizations direct our aid to distant refugees:,You will receive a great reward for a correct answer. Singer claims that famine relief organizations direct our aid to distant refugees:,You will receive 100 US dollars for a correct answer. Singer claims that famine relief organizations direct our aid to distant refugees:
74,philosophy,"According to Sartre, what existentialists have in common is that they think that _____.",87,"Please read the following question and answer it now. According to Sartre, what existentialists have in common is that they think that _____.","You will receive a great reward for a correct answer. According to Sartre, what existentialists have in common is that they think that _____.","You will receive 100 US dollars for a correct answer. According to Sartre, what existentialists have in common is that they think that _____."
75,philosophy,Which of the following is a form of harm that might be suffered by research participants?,89,Please read the following question and answer it now. Which of the following is a form of harm that might be suffered by research participants?,You will receive a great reward for a correct answer. Which of the following is a form of harm that might be suffered by research participants?,You will receive 100 US dollars for a correct answer. Which of the following is a form of harm that might be suffered by research participants?
76,philosophy,"According to Ross, we should construct a moral theory by:",57,"Please read the following question and answer it now. According to Ross, we should construct a moral theory by:","You will receive a great reward for a correct answer. According to Ross, we should construct a moral theory by:","You will receive 100 US dollars for a correct answer. According to Ross, we should construct a moral theory by:"
77,philosophy,"In the Inquiry, Hume claims that our final verdicts on moral matters are derived from:",86,"Please read the following question and answer it now. In the Inquiry, Hume claims that our final verdicts on moral matters are derived from:","You will receive a great reward for a correct answer. In the Inquiry, Hume claims that our final verdicts on moral matters are derived from:","You will receive 100 US dollars for a correct answer. In the Inquiry, Hume claims that our final verdicts on moral matters are derived from:"
78,philosophy,"To Kant, making a lying promise would be wrong because _____.",61,"Please read the following question and answer it now. To Kant, making a lying promise would be wrong because _____.","You will receive a great reward for a correct answer. To Kant, making a lying promise would be wrong because _____.","You will receive 100 US dollars for a correct answer. To Kant, making a lying promise would be wrong because _____."
79,philosophy,"According to Bentham, considerations of pain and pleasure determine:",68,"Please read the following question and answer it now. According to Bentham, considerations of pain and pleasure determine:","You will receive a great reward for a correct answer. According to Bentham, considerations of pain and pleasure determine:","You will receive 100 US dollars for a correct answer. According to Bentham, considerations of pain and pleasure determine:"
80,philosophy,"According to Baier, a rule can be said to be for the good of human beings only if:",82,"Please read the following question and answer it now. According to Baier, a rule can be said to be for the good of human beings only if:","You will receive a great reward for a correct answer. According to Baier, a rule can be said to be for the good of human beings only if:","You will receive 100 US dollars for a correct answer. According to Baier, a rule can be said to be for the good of human beings only if:"
81,philosophy,Baggini accuses pessimists of mixing up the two senses of _____.,64,Please read the following question and answer it now. Baggini accuses pessimists of mixing up the two senses of _____.,You will receive a great reward for a correct answer. Baggini accuses pessimists of mixing up the two senses of _____.,You will receive 100 US dollars for a correct answer. Baggini accuses pessimists of mixing up the two senses of _____.
82,philosophy,The view that we consist of two distinct substances (body and mind) and that these two interact is known as _____.,114,Please read the following question and answer it now. The view that we consist of two distinct substances (body and mind) and that these two interact is known as _____.,You will receive a great reward for a correct answer. The view that we consist of two distinct substances (body and mind) and that these two interact is known as _____.,You will receive 100 US dollars for a correct answer. The view that we consist of two distinct substances (body and mind) and that these two interact is known as _____.
83,philosophy,"When Euthyphro attempts to define the holy as prosecuting wrongdoers, Socrates objects that:",92,"Please read the following question and answer it now. When Euthyphro attempts to define the holy as prosecuting wrongdoers, Socrates objects that:","You will receive a great reward for a correct answer. When Euthyphro attempts to define the holy as prosecuting wrongdoers, Socrates objects that:","You will receive 100 US dollars for a correct answer. When Euthyphro attempts to define the holy as prosecuting wrongdoers, Socrates objects that:"
84,philosophy,At first Descartes supposes that everything he sees is _____.,61,Please read the following question and answer it now. At first Descartes supposes that everything he sees is _____.,You will receive a great reward for a correct answer. At first Descartes supposes that everything he sees is _____.,You will receive 100 US dollars for a correct answer. At first Descartes supposes that everything he sees is _____.
85,philosophy,Philosophy is concerned primarily with identifying beliefs about human existence and evaluating arguments that support those beliefs.  These activities can be summarized in two questions that drive philosophical investigations:,227,Please read the following question and answer it now. Philosophy is concerned primarily with identifying beliefs about human existence and evaluating arguments that support those beliefs.  These activities can be summarized in two questions that drive philosophical investigations:,You will receive a great reward for a correct answer. Philosophy is concerned primarily with identifying beliefs about human existence and evaluating arguments that support those beliefs.  These activities can be summarized in two questions that drive philosophical investigations:,You will receive 100 US dollars for a correct answer. Philosophy is concerned primarily with identifying beliefs about human existence and evaluating arguments that support those beliefs.  These activities can be summarized in two questions that drive philosophical investigations:
86,philosophy,Epicurus holds that philosophy is:,34,Please read the following question and answer it now. Epicurus holds that philosophy is:,You will receive a great reward for a correct answer. Epicurus holds that philosophy is:,You will receive 100 US dollars for a correct answer. Epicurus holds that philosophy is:
87,philosophy,The idea that mental states are dispositions to behave in particular ways in certain circumstances is known as _____.,117,Please read the following question and answer it now. The idea that mental states are dispositions to behave in particular ways in certain circumstances is known as _____.,You will receive a great reward for a correct answer. The idea that mental states are dispositions to behave in particular ways in certain circumstances is known as _____.,You will receive 100 US dollars for a correct answer. The idea that mental states are dispositions to behave in particular ways in certain circumstances is known as _____.
88,philosophy,Anscombe criticizes as absurd Kant’s idea of:,45,Please read the following question and answer it now. Anscombe criticizes as absurd Kant’s idea of:,You will receive a great reward for a correct answer. Anscombe criticizes as absurd Kant’s idea of:,You will receive 100 US dollars for a correct answer. Anscombe criticizes as absurd Kant’s idea of:
89,philosophy,Mill claims that one of the strongest objections to utilitarianism is drawn from the idea of:,93,Please read the following question and answer it now. Mill claims that one of the strongest objections to utilitarianism is drawn from the idea of:,You will receive a great reward for a correct answer. Mill claims that one of the strongest objections to utilitarianism is drawn from the idea of:,You will receive 100 US dollars for a correct answer. Mill claims that one of the strongest objections to utilitarianism is drawn from the idea of:
